year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	100.0	0.0	250	250	1
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	1836	38.0	22.9	752	40.8	23.5	685	40.7	22.9	17					16
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	33.3	0.0	89	77	9
2019	pt	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	0.0	0.0	308	308	2
2019	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										1	0.0	100.0	223	223	2
2019	pt	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										11	45.5	27.3	380	376	12
2019	pt	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										6	0.0	33.3	765	770	8
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										2	0.0	50.0	286	286	2
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2106	26.8	20.2	951	25.0	25.0	883	25.5	25.7	31					35
2019	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										1	0.0	0.0	578	578	6
2019	pt	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Systèmes d'Information et de Communication										0	0.0	0.0	0	0	1
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										6	16.7	33.3	338	315	6
2019	pt	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	0.0	0.0	101	101	2
2019	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										1	0.0	0.0	418	418	1
2019	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	0.0	0.0	223	223	2
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	33.3	232	203	7
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										1	100.0	0.0	367	367	1
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisationPC-PSI-PT	2446	22.2	23.9	770	23.1	26.4	699	23.9	27.6	18					26
2019	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	12.5	25.0	1160	1156	18
2019	pt	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Génie Mécanique et Energétique										0	0.0	0.0	0	0	5
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	50.0	12.5	81	107	9
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										36	11.1	16.7	261	247	35
2019	pt	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										18	11.1	11.1	742	752	20
2019	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										3	66.7	0.0	562	564	3
2019	pt	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										20	15.0	20.0	758	781	22
2019	pt	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										12	16.7	8.3	626	644	12
2019	pt	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										6	0.0	50.0	1175	1178	12
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										4	25.0	0.0	327	291	4
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatroniquePSI-PT	2902	20.6	21.0	1404	20.8	24.4	1304	21.5	25.3	115					140
2019	pt	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										4	0.0	50.0	1208	1223	7
2019	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										10	30.0	30.0	1300	1234	30
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	50.0	30.0	225	223	10
2019	pt	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										2	50.0	50.0	543	543	3
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										4	75.0	50.0	460	501	5
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	3640	33.6	22.1	1591	36.6	22.8	1435	36.8	22.6	30					55
2019	pt	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	3
2019	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										0	0.0	0.0	0	0	10
2019	pt	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	100.0	27	27	1
2019	pt	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	111	111	1
2019	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	0.0	0.0	80	80	1
2019	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT	1359	13.2	22.7	435	11.7	28.7	406	12.3	29.6	3					16
2019	pt	CESI	CESI Angoulême										1	0.0	0.0	75	75	8
2019	pt	CESI	CESI Arras										0	0.0	0.0	0	0	10
2019	pt	CESI	CESI Bordeaux										2	50.0	0.0	63	63	8
2019	pt	CESI	CESI Lyon										6	16.7	16.7	101	93	12
2019	pt	CESI	CESI Mont-Saint-Aignan										1	0.0	0.0	12	12	8
2019	pt	CESI	CESI Nancy										1	0.0	0.0	29	29	8
2019	pt	CESI	CESI Nanterre										5	40.0	20.0	76	68	20
2019	pt	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	8
2019	pt	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	10
2019	pt	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	249	24.9	15.7	164	28.0	13.4	117	30.8	12.0	16					92
2019	pt	CESI	CESI Aix-en-Provence										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Arras										0	0.0	0.0	0	0	4
2019	pt	CESI	CESI Bordeaux										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Lille										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Lyon										0	0.0	0.0	0	0	4
2019	pt	CESI	CESI Mont-Saint-Aignan										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Nancy										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2019	pt	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2019	pt	CESI	CESI Pau										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Reims										1	0.0	100.0	6	6	2
2019	pt	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2019	pt	CESI	CESI Strasbourg										0	0.0	0.0	0	0	2
2019	pt	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2019	pt	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique	60	15.0	8.3	40	15.0	12.5	19	15.8	21.1	1					46
2019	pt	EPITA	EPITA										4	25.0	0.0	48	51	4
2019	pt	EPITA	IPSA Paris										5	40.0	0.0	45	44	6
2019	pt	EPITA	IPSA Toulouse										2	0.0	0.0	56	56	2
2019	pt	EPITA	ESME SUDRIA Paris										7	42.9	14.3	64	63	10
2019	pt	EPITA	¥Concours EPITA / IPSA / ESME PT	188	19.1	17.0	136	18.4	19.1	101	19.8	12.9	18					22
